No,longitude,latitude
169,-80.2264022827148,25.9436035156250
170,-74.0000000000000,40.7156982421875
171,-80.1564025878906,25.7872924804687
172,-111.7227020263670,33.4053039550781
173,-80.2428970336914,26.6598052978515
174,-80.1826019287109,25.7805938720703
175,-97.8219985961914,37.7510070800781
176,-97.8219985961914,37.7510070800781
177,-117.9949035644530,33.8000946044921
178,-84.5893020629882,33.8983001708984
179,-93.6606979370117,45.2100067138671
180,-112.0420989990230,33.4412994384765
181,-96.8217010498046,32.7787017822265
182,-97.3650970458984,27.6775970458984
183,-83.1130981445312,40.1103973388671
184,-84.4757995605468,42.7366943359375
185,-78.9751968383789,33.7386932373046
186,-88.6501007080078,36.7313995361328
187,-97.7242965698242,30.2303924560546
188,-110.8236999511710,32.2507934570312
189,-96.9040985107421,32.6875000000000
190,-112.1724014282220,33.5657958984375
191,-105.0938034057610,40.3869934082031
192,-74.3179016113281,40.5915985107421
193,-117.9118957519530,33.7256011962890
194,-75.2717971801757,40.3800048828125
195,-87.8756027221679,42.5601043701171
196,-119.8365020751950,39.5381011962890
197,-79.2815017700195,37.3370971679687
198,-84.5325012207031,38.0012054443359
199,-81.4673995971679,28.4537963867187
200,-79.4151000976562,40.0417938232421
201,-80.0597991943359,40.2754974365234
202,-77.6554031372070,37.4309997558593
203,-118.3285980224600,34.1056976318359
204,-71.0610961914062,42.3768005371093
205,-78.8043975830078,33.7586975097656
206,-117.8529968261710,35.6401062011718
207,-84.3871002197265,33.7485046386718
208,-151.2400970458980,59.5381011962890
209,-75.8541030883789,41.3197021484375
210,-110.7781982421870,32.2151031494140
211,-95.5792999267578,30.6475067138671
212,-74.1790008544921,40.4192962646484
213,-73.8422012329101,40.7015075683593
214,-81.8106994628906,28.0699005126953
215,-112.3258972167960,34.6011047363281
216,-84.8153991699218,33.3708038330078
217,-96.7481002807617,40.7964019775390
218,-84.5464019775390,42.6968994140625
219,-86.2740020751953,34.3453979492187
220,-118.2779998779290,34.0583953857421
221,-76.2955017089843,39.4799041748046
222,-76.1817016601562,40.1750030517578
223,-73.2153015136718,41.5511016845703
224,-74.0000000000000,40.7156982421875
225,-104.9077987670890,39.7301025390625
226,-76.8039016723632,40.2749938964843
227,-79.9443969726562,39.6519927978515
228,-73.8694992065429,40.7364044189453
229,-117.1970977783200,32.8246002197265
230,-75.9285964965820,40.3885955810546
231,-85.8144989013671,42.9132995605468
232,-94.1707992553710,36.0960998535156
233,-75.1616973876953,39.3762054443359
234,-70.2238998413085,41.7082977294921
235,-88.1690979003906,40.0746002197265
236,-101.8817977905270,33.5133972167968
237,-82.3958969116210,34.7980957031250
238,-87.7320022583007,41.6750946044921
239,-84.5893020629882,33.8983001708984
240,-97.8219985961914,37.7510070800781
241,-76.2229995727539,42.9716033935546
242,-117.0934982299800,32.7404937744140
243,-75.5901031494140,6.2059020996094
244,-75.1178970336914,40.0018005371093
245,-74.4565963745117,39.4721984863281
246,-83.1780014038085,42.6013031005859
247,-81.2344970703125,33.9739074707031
248,-74.0503997802734,40.8905029296875
249,-80.1768035888671,33.0272979736328
250,-77.3672027587890,38.9841003417968
251,-76.0042037963867,36.8558044433593
252,-104.9095001220700,39.8294067382812
253,-74.3450012207031,41.4886016845703
254,-86.9160003662109,38.6623992919921
255,-76.9092025756835,38.7519073486328
256,-82.8984985351562,42.6441955566406
257,-74.4606018066406,40.5511016845703
258,-74.4606018066406,40.5511016845703
259,-87.9943008422851,42.9373016357421
260,-85.5607986450195,38.0462951660156
261,-71.1284027099609,42.3737030029296
262,-82.5544967651367,35.5946960449218
263,-73.8648986816406,42.8114929199218
264,-75.8238983154296,39.9828033447265
265,-71.2188034057617,42.0214996337890
266,-81.2106018066406,28.6528930664062
267,-74.0727005004882,40.2066040039062
268,-71.6421966552734,10.6286010742187
269,-69.7686996459960,44.3233032226562
270,-80.8115997314453,34.1636962890625
271,-72.9651031494140,41.2686004638671
272,-97.5706024169921,35.4884033203125
273,-97.6729965209960,38.3746032714843
274,-82.7454986572265,35.2232971191406
275,-21.8085021972656,64.1459960937500
276,-121.8224945068350,47.5292968750000
277,-21.8085021972656,64.1459960937500
278,-70.9465026855468,42.4683990478515
279,-84.0130004882812,33.8574066162109
280,-81.5003967285156,41.1100006103515
281,-80.3498001098632,41.0265960693359
282,-80.1895980834960,36.0395050048828
283,-89.9561996459960,32.3894958496093
284,0.0000000000000,0.0000000000000
285,0.0000000000000,0.0000000000000
286,-104.9868011474600,39.7388000488281
287,-81.5911026000976,28.3036041259765
288,-88.5579986572265,30.3634033203125
289,-83.4179992675781,33.9461059570312
290,-93.0113983154296,44.9400939941406
291,-73.8150024414062,40.8246002197265
292,-84.3871002197265,33.7485046386718
293,-87.9757003784179,43.7536926269531
294,-80.4347000122070,37.2532043457031
295,-77.6099014282226,38.9636993408203
296,-76.5589981079101,39.0809020996093
297,-122.0397033691400,38.2400970458984
298,-122.3849945068350,37.7695007324218
299,-83.7238006591796,43.1819000244140
300,-115.0886001586910,36.0906982421875
301,-72.5940017700195,42.8574981689453
302,-80.9546966552734,34.0258941650390
303,-122.4920959472650,47.2572937011718
304,-87.8053970336914,41.9927978515625
305,-72.8245010375976,41.4568023681640
306,-84.2230987548828,33.9732971191406
307,-90.5167007446289,38.5758972167968
308,120.9895935058590,14.6018981933593
309,-82.1373977661132,27.8256988525390
310,-97.8219985961914,37.7510070800781
311,-74.9824981689453,40.0865020751953
312,-87.5654983520507,37.8249969482421
313,-74.2496032714843,39.7575988769531
314,-74.2530975341796,40.9450988769531
315,-74.9914016723632,40.7581939697265
316,-88.2200012207031,43.0005950927734
317,-106.1471023559570,38.8379974365234
318,-86.0585021972656,40.0623016357421
319,-77.3944015502929,35.6206054687500
320,-83.1138000488281,42.5596923828125
321,-94.5591964721679,31.2817993164062
322,-118.2440032958980,34.0543975830078
323,-94.7959976196289,29.2955017089843
324,-97.2285003662109,32.8403930664062
325,-115.2820968627920,36.2472991943359
326,-121.6624984741210,48.5321960449218
327,-87.8909988403320,42.9777984619140
328,-80.9583969116210,29.0247039794921
329,-84.2854003906250,46.4151000976562
330,-76.0089035034179,42.0755004882812
331,-83.2658996582031,42.2315979003906
332,-96.0000991821289,41.2648010253906
333,-84.7462997436523,33.7595977783203
334,-97.2217025756835,37.6687011718750
335,-78.5375976562500,35.9824981689453
336,-83.6461029052734,41.0413055419921
337,-73.9513015747070,40.8231048583984
338,-73.8479995727539,40.7259979248046
339,-74.6428985595703,41.0287017822265
340,-72.0832977294921,41.5361938476562
341,-74.0705032348632,40.3014068603515
342,-75.2630996704101,40.0218048095703
343,-94.6800003051757,41.8939971923828
344,-82.4614028930664,27.9600067138671
345,-81.7646026611328,26.6681060791015
346,-77.6914978027343,39.6614074707031
347,-95.6365966796875,31.7583007812500
348,-84.3385009765625,33.8654022216796
349,-97.8219985961914,37.7510070800781
350,-82.9898986816406,40.1873016357421
351,-117.4396972656250,47.6986999511718
352,-80.1704025268554,37.4871063232421
353,-84.1743011474609,39.6437988281250
354,-78.5375976562500,35.9824981689453
355,-74.7469024658203,40.2149047851562
356,106.8295898437500,-6.1741027832031
357,-82.3880996704101,27.4055023193359
358,-74.5139999389648,40.9241027832031
359,-92.4947967529296,44.0484008789062
360,-82.4921035766601,28.9284057617187
361,-87.8059005737304,41.5852050781250
362,-77.3483963012695,39.4786987304687
363,-82.5883026123046,38.8916015625000
364,-105.4781036376950,41.4246978759765
365,-86.0858993530273,39.8291015625000
366,-84.3871002197265,33.7485046386718
367,-80.8206024169921,28.5726928710937
368,-96.8050003051757,32.7767028808593
369,-81.6011962890625,28.5274047851562
370,-78.4860992431640,35.7801971435546
371,-91.6006011962890,42.0440979003906
372,-97.5556030273437,35.3273925781250
373,-74.4774017333984,41.4535064697265
374,-79.5188980102539,40.8090057373046
375,-78.9540023803710,40.3052978515625
376,-77.2489013671875,39.1089935302734
377,-78.6847000122070,42.5200042724609
378,-93.7011032104492,32.5433959960937
379,-86.8168029785156,34.6430053710937
380,-84.3871002197265,33.7485046386718
381,-73.0800018310546,42.6954956054687
382,-83.7827987670898,42.4288940429687
383,-86.7292022705078,34.6602020263671
384,-83.7640991210937,31.1822967529296
385,-78.6015014648437,35.7613983154296
386,-81.5092010498046,30.2902984619140
387,-111.6545028686520,33.3966979980468
388,-79.9729995727539,39.9548034667968
389,-87.2995986938476,35.9470977783203
390,-84.1163024902343,39.3480072021484
391,-117.8564987182610,33.8744049072265
392,-82.0262985229492,26.6786041259765
393,-96.7385025024414,43.5234985351562
394,-82.7011032104492,41.4425048828125
395,-111.7158966064450,40.3408966064453
396,-97.7418975830078,30.2731933593750
397,-93.1539001464843,44.6627960205078
398,-75.1567001342773,40.1101074218750
399,-74.9486999511718,40.2673034667968
400,-97.7906036376953,32.7566070556640
401,-96.6938018798828,34.7837982177734
402,-80.8687973022460,35.4010009765625
403,-82.3677978515625,28.1147003173828
404,-82.8659973144531,36.1293945312500
405,-83.6250991821289,41.6004943847656
406,-81.2811965942382,28.6840972900390
407,-76.6223983764648,39.2644958496093
408,-79.8242034912109,32.8444976806640
409,-122.0914001464840,47.2866058349609
410,-75.8887023925781,41.2722930908203
411,-87.7035980224609,41.9703979492187
412,-74.2528991699218,41.5299987792968
413,-85.6900024414062,30.8464050292968
414,-82.0035018920898,41.3959045410156
415,-84.3861007690429,33.8018951416015
416,-73.9266967773437,40.6876983642578
417,-77.4326019287109,38.4555053710937
418,-115.1732025146480,36.2624969482421
419,-88.2620010375976,42.0381927490234
420,-78.5977020263671,35.6828002929687
421,-122.5688018798820,37.9860992431640
422,-76.1472015380859,36.8847961425781
423,-88.0001983642578,41.8731994628906
424,-72.0832977294921,41.5361938476562
425,-87.6576004028320,41.6963043212890
426,-87.6576004028320,41.6963043212890
427,-75.7014999389648,40.5021972656250
428,-95.8022994995117,29.6459960937500
429,-76.9672012329101,38.9635009765625
430,-96.6864013671875,43.4459991455078
431,-79.5418014526367,40.3052062988281
432,-72.6903991699218,41.7489929199218
433,-76.7539978027343,39.2151031494140
434,-97.0940017700195,31.6398010253906
435,-74.2530975341796,40.9450988769531
436,-80.0003967285156,36.0019989013671
437,-83.3360977172851,37.8220062255859
438,-75.2977981567382,38.7678070068359
439,-90.1591033935546,32.2286987304687
440,-77.1917037963867,39.1407012939453
441,-77.1194992065429,39.0462036132812
442,-85.0063018798828,29.7254943847656
443,-87.3141021728515,30.4766998291015
444,-121.3307037353510,38.6282958984375
445,-87.5362014770507,33.2716064453125
446,-81.2584991455078,28.5464019775390
447,-80.9583969116210,29.0247039794921
448,-84.3871002197265,33.7485046386718
449,-89.6250991821289,40.5655975341796
450,-80.7455978393554,35.3193054199218
451,-85.6230010986328,38.2651977539062
452,-73.6772003173828,43.3238067626953
453,-74.6122970581054,39.3773040771484
454,-72.5940017700195,42.8574981689453
455,-87.4912033081054,37.9667968750000
456,-89.9273986816406,35.1566925048828
457,-83.6045989990234,42.2196044921875
458,-69.7686996459960,44.3233032226562
459,-91.2134017944335,43.8013000488281
460,-79.0385971069335,35.9152984619140
461,-98.5305023193359,29.5220031738281
462,-83.6045989990234,42.2196044921875
463,-83.6556015014648,41.3811035156250
464,-78.8779983520507,36.0390014648437
465,-75.4777984619140,40.6027069091796
466,-118.7642974853510,34.2666015625000
467,-79.1589965820312,40.6188964843750
468,-85.8155975341796,38.2406005859375
469,-97.2188034057617,30.9530944824218
470,-75.1826019287109,39.9205932617187
471,-90.0061035156250,32.6204986572265
472,-89.3844985961914,43.0812072753906
473,-76.5590972900390,42.9284973144531
474,-97.8219985961914,37.7510070800781
475,-87.8964004516601,43.0475006103515
476,-74.3943023681640,40.6278076171875
477,-84.0986022949218,37.1531066894531
478,-87.0288009643554,30.4002990722656
479,-117.2947006225580,33.1062011718750
480,-77.0805969238281,38.9779052734375
481,-69.6976013183593,44.7772064208984
482,-98.6882019042968,29.4187011718750
483,-84.3579025268554,33.5231018066406
